source,target
CHEMBL415825,CHEMBL216568
CHEMBL415825,CHEMBL89773
CHEMBL415825,CHEMBL137131
CHEMBL415825,CHEMBL137614
CHEMBL415825,CHEMBL428269
CHEMBL415825,CHEMBL35927
CHEMBL415825,CHEMBL266310
CHEMBL415825,CHEMBL135547
CHEMBL415825,CHEMBL239383
CHEMBL415825,CHEMBL335277
CHEMBL415825,CHEMBL263431
CHEMBL415825,CHEMBL411080
CHEMBL415825,CHEMBL406209
CHEMBL415825,CHEMBL217267
CHEMBL415825,CHEMBL37205
CHEMBL415825,CHEMBL242315
CHEMBL415825,CHEMBL538647
CHEMBL415825,CHEMBL262792
CHEMBL415825,CHEMBL37694
CHEMBL415825,CHEMBL2370116
CHEMBL415825,CHEMBL288556
CHEMBL415825,CHEMBL384606
CHEMBL415825,CHEMBL266307
CHEMBL415825,CHEMBL288120
CHEMBL415825,CHEMBL290127
CHEMBL415825,CHEMBL428007
CHEMBL415825,CHEMBL412828
CHEMBL415825,CHEMBL435597
CHEMBL415825,CHEMBL216581
CHEMBL216581,CHEMBL89773
CHEMBL216581,CHEMBL137131
CHEMBL216581,CHEMBL406146
CHEMBL216581,CHEMBL405679
CHEMBL216581,CHEMBL216568
CHEMBL216581,CHEMBL428269
CHEMBL216581,CHEMBL35927
CHEMBL216581,CHEMBL266310
CHEMBL216581,CHEMBL135547
CHEMBL216581,CHEMBL239383
CHEMBL216581,CHEMBL335277
CHEMBL216581,CHEMBL263431
CHEMBL216581,CHEMBL411080
CHEMBL216581,CHEMBL406209
CHEMBL216581,CHEMBL217267
CHEMBL216581,CHEMBL37205
CHEMBL216581,CHEMBL262792
CHEMBL216581,CHEMBL37694
CHEMBL216581,CHEMBL2370116
CHEMBL216581,CHEMBL288556
CHEMBL216581,CHEMBL384606
CHEMBL216581,CHEMBL408272
CHEMBL216581,CHEMBL266307
CHEMBL216581,CHEMBL288120
CHEMBL216581,CHEMBL39360
CHEMBL216581,CHEMBL290127
CHEMBL137131,CHEMBL464758
CHEMBL137131,CHEMBL1927635
CHEMBL137131,CHEMBL406146
CHEMBL137131,CHEMBL405679
CHEMBL137131,CHEMBL428007
CHEMBL137131,CHEMBL135968
CHEMBL137131,CHEMBL412828
CHEMBL137131,CHEMBL435597
CHEMBL137131,CHEMBL428269
CHEMBL137131,CHEMBL266310
CHEMBL137131,CHEMBL135547
CHEMBL137131,CHEMBL335277
CHEMBL137131,CHEMBL411080
CHEMBL137131,CHEMBL406209
CHEMBL137131,CHEMBL2443369
CHEMBL137131,CHEMBL262792
CHEMBL137131,CHEMBL2370116
CHEMBL137131,CHEMBL134730
CHEMBL137131,CHEMBL288556
CHEMBL137131,CHEMBL288120
CHEMBL137131,CHEMBL335837
CHEMBL137131,CHEMBL89773
CHEMBL137131,CHEMBL2204316
CHEMBL137131,CHEMBL137614
CHEMBL464758,CHEMBL2204316
CHEMBL464758,CHEMBL137614
CHEMBL464758,CHEMBL416054
CHEMBL464758,CHEMBL266310
CHEMBL464758,CHEMBL335277
CHEMBL464758,CHEMBL406209
CHEMBL464758,CHEMBL2370116
CHEMBL464758,CHEMBL134730
CHEMBL464758,CHEMBL335837
CHEMBL288120,CHEMBL406146
CHEMBL288120,CHEMBL405679
CHEMBL288120,CHEMBL216568
CHEMBL288120,CHEMBL428007
CHEMBL288120,CHEMBL135968
CHEMBL288120,CHEMBL412828
CHEMBL288120,CHEMBL435597
CHEMBL288120,CHEMBL428269
CHEMBL288120,CHEMBL35927
CHEMBL288120,CHEMBL266310
CHEMBL288120,CHEMBL135547
CHEMBL288120,CHEMBL239383
CHEMBL288120,CHEMBL335277
CHEMBL288120,CHEMBL263431
CHEMBL288120,CHEMBL406209
CHEMBL288120,CHEMBL217267
CHEMBL288120,CHEMBL37205
CHEMBL288120,CHEMBL262792
CHEMBL288120,CHEMBL37694
CHEMBL288120,CHEMBL288556
CHEMBL288120,CHEMBL384606
CHEMBL288120,CHEMBL408272
CHEMBL288120,CHEMBL266307
CHEMBL288120,CHEMBL39360
CHEMBL288120,CHEMBL290127
CHEMBL37205,CHEMBL406146
CHEMBL37205,CHEMBL405679
CHEMBL37205,CHEMBL216568
CHEMBL37205,CHEMBL428007
CHEMBL37205,CHEMBL135968
CHEMBL37205,CHEMBL412828
CHEMBL37205,CHEMBL435597
CHEMBL37205,CHEMBL428269
CHEMBL37205,CHEMBL35927
CHEMBL37205,CHEMBL266310
CHEMBL37205,CHEMBL135547
CHEMBL37205,CHEMBL263431
CHEMBL37205,CHEMBL406209
CHEMBL37205,CHEMBL217267
CHEMBL37205,CHEMBL37694
CHEMBL37205,CHEMBL288556
CHEMBL37205,CHEMBL384606
CHEMBL37205,CHEMBL266307
CHEMBL37205,CHEMBL39360
CHEMBL37205,CHEMBL290127
CHEMBL428269,CHEMBL406146
CHEMBL428269,CHEMBL405679
CHEMBL428269,CHEMBL216568
CHEMBL428269,CHEMBL428007
CHEMBL428269,CHEMBL135968
CHEMBL428269,CHEMBL412828
CHEMBL428269,CHEMBL435597
CHEMBL428269,CHEMBL89773
CHEMBL428269,CHEMBL137614
CHEMBL428269,CHEMBL35927
CHEMBL428269,CHEMBL266310
CHEMBL428269,CHEMBL135547
CHEMBL428269,CHEMBL335277
CHEMBL428269,CHEMBL263431
CHEMBL428269,CHEMBL411080
CHEMBL428269,CHEMBL406209
CHEMBL428269,CHEMBL217267
CHEMBL428269,CHEMBL262792
CHEMBL428269,CHEMBL37694
CHEMBL428269,CHEMBL288556
CHEMBL428269,CHEMBL384606
CHEMBL428269,CHEMBL408272
CHEMBL428269,CHEMBL266307
CHEMBL428269,CHEMBL39360
CHEMBL428269,CHEMBL290127
CHEMBL408272,CHEMBL406146
CHEMBL408272,CHEMBL216568
CHEMBL408272,CHEMBL428007
CHEMBL408272,CHEMBL412828
CHEMBL408272,CHEMBL435597
CHEMBL408272,CHEMBL35927
CHEMBL408272,CHEMBL266310
CHEMBL408272,CHEMBL135547
CHEMBL408272,CHEMBL335277
CHEMBL408272,CHEMBL263431
CHEMBL408272,CHEMBL406209
CHEMBL408272,CHEMBL217267
CHEMBL408272,CHEMBL262792
CHEMBL408272,CHEMBL37694
CHEMBL408272,CHEMBL288556
CHEMBL408272,CHEMBL384606
CHEMBL408272,CHEMBL266307
CHEMBL408272,CHEMBL290127
CHEMBL262792,CHEMBL406146
CHEMBL262792,CHEMBL405679
CHEMBL262792,CHEMBL216568
CHEMBL262792,CHEMBL428007
CHEMBL262792,CHEMBL135968
CHEMBL262792,CHEMBL412828
CHEMBL262792,CHEMBL435597
CHEMBL262792,CHEMBL35927
CHEMBL262792,CHEMBL266310
CHEMBL262792,CHEMBL135547
CHEMBL262792,CHEMBL335277
CHEMBL262792,CHEMBL263431
CHEMBL262792,CHEMBL411080
CHEMBL262792,CHEMBL406209
CHEMBL262792,CHEMBL217267
CHEMBL262792,CHEMBL89773
CHEMBL262792,CHEMBL2370116
CHEMBL262792,CHEMBL288556
CHEMBL262792,CHEMBL384606
CHEMBL262792,CHEMBL266307
CHEMBL262792,CHEMBL290127
CHEMBL266307,CHEMBL406146
CHEMBL266307,CHEMBL405679
CHEMBL266307,CHEMBL216568
CHEMBL266307,CHEMBL428007
CHEMBL266307,CHEMBL135968
CHEMBL266307,CHEMBL412828
CHEMBL266307,CHEMBL435597
CHEMBL266307,CHEMBL35927
CHEMBL266307,CHEMBL266310
CHEMBL266307,CHEMBL135547
CHEMBL266307,CHEMBL239383
CHEMBL266307,CHEMBL263431
CHEMBL266307,CHEMBL406209
CHEMBL266307,CHEMBL217267
CHEMBL266307,CHEMBL37694
CHEMBL266307,CHEMBL134730
CHEMBL266307,CHEMBL288556
CHEMBL266307,CHEMBL384606
CHEMBL266307,CHEMBL4249834
CHEMBL266307,CHEMBL290127
CHEMBL266307,CHEMBL335837
CHEMBL406209,CHEMBL406146
CHEMBL406209,CHEMBL405679
CHEMBL406209,CHEMBL216568
CHEMBL406209,CHEMBL428007
CHEMBL406209,CHEMBL135968
CHEMBL406209,CHEMBL412828
CHEMBL406209,CHEMBL435597
CHEMBL406209,CHEMBL35927
CHEMBL406209,CHEMBL266310
CHEMBL406209,CHEMBL135547
CHEMBL406209,CHEMBL335277
CHEMBL406209,CHEMBL263431
CHEMBL406209,CHEMBL411080
CHEMBL406209,CHEMBL89773
CHEMBL406209,CHEMBL137614
CHEMBL406209,CHEMBL217267
CHEMBL406209,CHEMBL2443369
CHEMBL406209,CHEMBL2370116
CHEMBL406209,CHEMBL134730
CHEMBL406209,CHEMBL288556
CHEMBL406209,CHEMBL384606
CHEMBL406209,CHEMBL290127
CHEMBL406209,CHEMBL335837
CHEMBL1927635,CHEMBL2204316
CHEMBL1927635,CHEMBL137614
CHEMBL1927635,CHEMBL335277
CHEMBL416054,CHEMBL428007
CHEMBL416054,CHEMBL412828
CHEMBL416054,CHEMBL435597
CHEMBL416054,CHEMBL35927
CHEMBL416054,CHEMBL335277
CHEMBL416054,CHEMBL37694
CHEMBL335277,CHEMBL406146
CHEMBL335277,CHEMBL405679
CHEMBL335277,CHEMBL428007
CHEMBL335277,CHEMBL135968
CHEMBL335277,CHEMBL412828
CHEMBL335277,CHEMBL435597
CHEMBL335277,CHEMBL266310
CHEMBL335277,CHEMBL135547
CHEMBL335277,CHEMBL89773
CHEMBL335277,CHEMBL2204316
CHEMBL335277,CHEMBL137614
CHEMBL335277,CHEMBL411080
CHEMBL335277,CHEMBL2443369
CHEMBL335277,CHEMBL242323
CHEMBL335277,CHEMBL2370116
CHEMBL335277,CHEMBL134730
CHEMBL335277,CHEMBL288556
CHEMBL335277,CHEMBL384606
CHEMBL335277,CHEMBL335837
CHEMBL435597,CHEMBL89773
CHEMBL435597,CHEMBL137614
CHEMBL435597,CHEMBL406146
CHEMBL435597,CHEMBL405679
CHEMBL435597,CHEMBL216568
CHEMBL435597,CHEMBL35927
CHEMBL435597,CHEMBL266310
CHEMBL435597,CHEMBL135547
CHEMBL435597,CHEMBL239383
CHEMBL435597,CHEMBL263431
CHEMBL435597,CHEMBL411080
CHEMBL435597,CHEMBL217267
CHEMBL435597,CHEMBL2443369
CHEMBL435597,CHEMBL37694
CHEMBL435597,CHEMBL2370116
CHEMBL435597,CHEMBL134730
CHEMBL435597,CHEMBL288556
CHEMBL435597,CHEMBL384606
CHEMBL435597,CHEMBL290127
CHEMBL189901,CHEMBL2204316
CHEMBL242323,CHEMBL406146
CHEMBL242323,CHEMBL135547
CHEMBL242323,CHEMBL2443369
CHEMBL242323,CHEMBL242315
CHEMBL242323,CHEMBL538647
CHEMBL37694,CHEMBL406146
CHEMBL37694,CHEMBL405679
CHEMBL37694,CHEMBL216568
CHEMBL37694,CHEMBL428007
CHEMBL37694,CHEMBL135968
CHEMBL37694,CHEMBL412828
CHEMBL37694,CHEMBL35927
CHEMBL37694,CHEMBL266310
CHEMBL37694,CHEMBL135547
CHEMBL37694,CHEMBL239383
CHEMBL37694,CHEMBL263431
CHEMBL37694,CHEMBL217267
CHEMBL37694,CHEMBL288556
CHEMBL37694,CHEMBL384606
CHEMBL37694,CHEMBL39360
CHEMBL37694,CHEMBL290127
CHEMBL217267,CHEMBL406146
CHEMBL217267,CHEMBL405679
CHEMBL217267,CHEMBL216568
CHEMBL217267,CHEMBL428007
CHEMBL217267,CHEMBL135968
CHEMBL217267,CHEMBL412828
CHEMBL217267,CHEMBL35927
CHEMBL217267,CHEMBL266310
CHEMBL217267,CHEMBL135547
CHEMBL217267,CHEMBL239383
CHEMBL217267,CHEMBL263431
CHEMBL217267,CHEMBL411080
CHEMBL217267,CHEMBL2370116
CHEMBL217267,CHEMBL288556
CHEMBL217267,CHEMBL384606
CHEMBL217267,CHEMBL290127
CHEMBL266310,CHEMBL406146
CHEMBL266310,CHEMBL405679
CHEMBL266310,CHEMBL216568
CHEMBL266310,CHEMBL428007
CHEMBL266310,CHEMBL135968
CHEMBL266310,CHEMBL412828
CHEMBL266310,CHEMBL35927
CHEMBL266310,CHEMBL89773
CHEMBL266310,CHEMBL4249834
CHEMBL266310,CHEMBL137614
CHEMBL266310,CHEMBL135547
CHEMBL266310,CHEMBL263431
CHEMBL266310,CHEMBL411080
CHEMBL266310,CHEMBL2443369
CHEMBL266310,CHEMBL2370116
CHEMBL266310,CHEMBL134730
CHEMBL266310,CHEMBL288556
CHEMBL266310,CHEMBL384606
CHEMBL266310,CHEMBL290127
CHEMBL266310,CHEMBL335837
CHEMBL2370116,CHEMBL406146
CHEMBL2370116,CHEMBL405679
CHEMBL2370116,CHEMBL428007
CHEMBL2370116,CHEMBL135968
CHEMBL2370116,CHEMBL412828
CHEMBL2370116,CHEMBL135547
CHEMBL2370116,CHEMBL263431
CHEMBL2370116,CHEMBL411080
CHEMBL2370116,CHEMBL89773
CHEMBL2370116,CHEMBL137614
CHEMBL135547,CHEMBL406146
CHEMBL135547,CHEMBL405679
CHEMBL135547,CHEMBL216568
CHEMBL135547,CHEMBL428007
CHEMBL135547,CHEMBL135968
CHEMBL135547,CHEMBL412828
CHEMBL135547,CHEMBL35927
CHEMBL135547,CHEMBL89773
CHEMBL135547,CHEMBL4249834
CHEMBL135547,CHEMBL137614
CHEMBL135547,CHEMBL263431
CHEMBL135547,CHEMBL411080
CHEMBL135547,CHEMBL2443369
CHEMBL135547,CHEMBL242315
CHEMBL135547,CHEMBL538647
CHEMBL135547,CHEMBL134730
CHEMBL135547,CHEMBL288556
CHEMBL135547,CHEMBL384606
CHEMBL135547,CHEMBL290127
CHEMBL135547,CHEMBL335837
CHEMBL134730,CHEMBL406146
CHEMBL134730,CHEMBL428007
CHEMBL134730,CHEMBL412828
CHEMBL134730,CHEMBL4249834
CHEMBL134730,CHEMBL2204316
CHEMBL134730,CHEMBL137614
CHEMBL134730,CHEMBL288556
CHEMBL216568,CHEMBL406146
CHEMBL216568,CHEMBL405679
CHEMBL216568,CHEMBL35927
CHEMBL216568,CHEMBL239383
CHEMBL216568,CHEMBL263431
CHEMBL216568,CHEMBL288556
CHEMBL216568,CHEMBL384606
CHEMBL216568,CHEMBL39360
CHEMBL216568,CHEMBL290127
CHEMBL216568,CHEMBL428007
CHEMBL216568,CHEMBL135968
CHEMBL216568,CHEMBL412828
CHEMBL2204316,CHEMBL263431
CHEMBL2204316,CHEMBL2443369
CHEMBL2204316,CHEMBL335837
CHEMBL2204316,CHEMBL137614
CHEMBL290127,CHEMBL406146
CHEMBL290127,CHEMBL405679
CHEMBL290127,CHEMBL428007
CHEMBL290127,CHEMBL135968
CHEMBL290127,CHEMBL412828
CHEMBL290127,CHEMBL35927
CHEMBL290127,CHEMBL263431
CHEMBL290127,CHEMBL288556
CHEMBL290127,CHEMBL384606
CHEMBL135968,CHEMBL89773
CHEMBL135968,CHEMBL137614
CHEMBL135968,CHEMBL406146
CHEMBL135968,CHEMBL405679
CHEMBL135968,CHEMBL35927
CHEMBL135968,CHEMBL239383
CHEMBL135968,CHEMBL263431
CHEMBL135968,CHEMBL411080
CHEMBL135968,CHEMBL242315
CHEMBL135968,CHEMBL538647
CHEMBL135968,CHEMBL288556
CHEMBL135968,CHEMBL384606
CHEMBL406146,CHEMBL89773
CHEMBL406146,CHEMBL137614
CHEMBL406146,CHEMBL405679
CHEMBL406146,CHEMBL35927
CHEMBL406146,CHEMBL239383
CHEMBL406146,CHEMBL263431
CHEMBL406146,CHEMBL411080
CHEMBL406146,CHEMBL242315
CHEMBL406146,CHEMBL538647
CHEMBL406146,CHEMBL288556
CHEMBL406146,CHEMBL384606
CHEMBL406146,CHEMBL39360
CHEMBL406146,CHEMBL428007
CHEMBL406146,CHEMBL412828
CHEMBL406146,CHEMBL335837
CHEMBL137614,CHEMBL428007
CHEMBL137614,CHEMBL412828
CHEMBL137614,CHEMBL411080
CHEMBL137614,CHEMBL2443369
CHEMBL137614,CHEMBL335837
CHEMBL137614,CHEMBL89773
CHEMBL405679,CHEMBL35927
CHEMBL405679,CHEMBL239383
CHEMBL405679,CHEMBL263431
CHEMBL405679,CHEMBL411080
CHEMBL405679,CHEMBL242315
CHEMBL405679,CHEMBL538647
CHEMBL405679,CHEMBL288556
CHEMBL405679,CHEMBL384606
CHEMBL405679,CHEMBL428007
CHEMBL405679,CHEMBL412828
CHEMBL35927,CHEMBL428007
CHEMBL35927,CHEMBL412828
CHEMBL35927,CHEMBL263431
CHEMBL35927,CHEMBL288556
CHEMBL35927,CHEMBL384606
CHEMBL35927,CHEMBL39360
CHEMBL239383,CHEMBL428007
CHEMBL239383,CHEMBL412828
CHEMBL239383,CHEMBL263431
CHEMBL239383,CHEMBL288556
CHEMBL239383,CHEMBL384606
CHEMBL335837,CHEMBL4249834
CHEMBL335837,CHEMBL288556
CHEMBL89773,CHEMBL428007
CHEMBL89773,CHEMBL412828
CHEMBL89773,CHEMBL411080
CHEMBL288556,CHEMBL428007
CHEMBL288556,CHEMBL412828
CHEMBL288556,CHEMBL263431
CHEMBL288556,CHEMBL411080
CHEMBL288556,CHEMBL384606
CHEMBL263431,CHEMBL428007
CHEMBL263431,CHEMBL412828
CHEMBL263431,CHEMBL411080
CHEMBL263431,CHEMBL384606
CHEMBL538647,CHEMBL242315
CHEMBL428007,CHEMBL411080
CHEMBL428007,CHEMBL2443369
CHEMBL428007,CHEMBL384606
CHEMBL412828,CHEMBL411080
CHEMBL412828,CHEMBL2443369
CHEMBL412828,CHEMBL384606
CHEMBL4249834,CHEMBL2443369
CHEMBL384606,CHEMBL411080
CHEMBL384606,CHEMBL39360
