source,target
CHEMBL32823,CHEMBL178050
CHEMBL32823,CHEMBL1082739
CHEMBL32823,CHEMBL1275678
CHEMBL32823,CHEMBL109105
CHEMBL32823,CHEMBL3356531
CHEMBL32823,CHEMBL4104258
CHEMBL32823,CHEMBL272230
CHEMBL32823,CHEMBL1083983
CHEMBL32823,CHEMBL3815015
CHEMBL32823,CHEMBL4456928
CHEMBL32823,CHEMBL4085861
CHEMBL32823,CHEMBL2204448
CHEMBL32823,CHEMBL271385
CHEMBL32823,CHEMBL4074424
CHEMBL32823,CHEMBL1783243
CHEMBL32823,CHEMBL2151786
CHEMBL32823,CHEMBL1783190
CHEMBL32823,CHEMBL238230
CHEMBL32823,CHEMBL4100399
CHEMBL32823,CHEMBL1851944
CHEMBL32823,CHEMBL440983
CHEMBL32823,CHEMBL73160
CHEMBL32823,CHEMBL2147356
CHEMBL32823,CHEMBL1084096
CHEMBL32823,CHEMBL3606042
CHEMBL32823,CHEMBL458487
CHEMBL32823,CHEMBL458486
CHEMBL32823,CHEMBL260308
CHEMBL32823,CHEMBL1196512
CHEMBL32823,CHEMBL1851881
CHEMBL32823,CHEMBL261384
CHEMBL32823,CHEMBL277984
CHEMBL32823,CHEMBL407320
CHEMBL32823,CHEMBL213377
CHEMBL32823,CHEMBL272229
CHEMBL32823,CHEMBL2036260
CHEMBL32823,CHEMBL273078
CHEMBL32823,CHEMBL3606056
CHEMBL32823,CHEMBL3981921
CHEMBL32823,CHEMBL4595428
CHEMBL32823,CHEMBL59782
CHEMBL32823,CHEMBL2106141
CHEMBL32823,CHEMBL68547
CHEMBL32823,CHEMBL258744
CHEMBL32823,CHEMBL67368
CHEMBL32823,CHEMBL3093793
CHEMBL32823,CHEMBL235014
CHEMBL32823,CHEMBL2365722
CHEMBL32823,CHEMBL3093785
CHEMBL32823,CHEMBL4518977
CHEMBL4595428,CHEMBL75274
CHEMBL4595428,CHEMBL73800
CHEMBL4595428,CHEMBL179732
CHEMBL4595428,CHEMBL386423
CHEMBL4595428,CHEMBL424707
CHEMBL4595428,CHEMBL307908
CHEMBL4595428,CHEMBL306492
CHEMBL4595428,CHEMBL308962
CHEMBL4595428,CHEMBL211313
CHEMBL4595428,CHEMBL4080023
CHEMBL4595428,CHEMBL378006
CHEMBL4595428,CHEMBL4597772
CHEMBL4595428,CHEMBL4595656
CHEMBL4595428,CHEMBL4597651
CHEMBL4595428,CHEMBL4595430
CHEMBL1618106,CHEMBL214096
CHEMBL1618106,CHEMBL3815015
CHEMBL1618106,CHEMBL1615910
CHEMBL1618106,CHEMBL1618218
CHEMBL1618106,CHEMBL5091660
CHEMBL1618106,CHEMBL1618220
CHEMBL1618106,CHEMBL2009486
CHEMBL1618106,CHEMBL2106141
CHEMBL3606058,CHEMBL1083791
CHEMBL3606058,CHEMBL3751866
CHEMBL3606058,CHEMBL3754480
CHEMBL3606058,CHEMBL2021665
CHEMBL3606058,CHEMBL4451843
CHEMBL3606058,CHEMBL3606122
CHEMBL3606058,CHEMBL75274
CHEMBL3606058,CHEMBL307908
CHEMBL3606058,CHEMBL4080023
CHEMBL3606058,CHEMBL211313
CHEMBL3606058,CHEMBL76014
CHEMBL3606058,CHEMBL4289232
CHEMBL3606058,CHEMBL4213577
CHEMBL3606058,CHEMBL4213042
CHEMBL3606058,CHEMBL195418
CHEMBL3606058,CHEMBL2204448
CHEMBL3606058,CHEMBL271385
CHEMBL3606058,CHEMBL1783243
CHEMBL3606058,CHEMBL1851944
CHEMBL3606058,CHEMBL1851881
CHEMBL3606058,CHEMBL3606056
CHEMBL3606058,CHEMBL131410
CHEMBL4524111,CHEMBL4112162
CHEMBL4524111,CHEMBL1161905
CHEMBL4524111,CHEMBL140476
CHEMBL4524111,CHEMBL109870
CHEMBL4524111,CHEMBL5028364
CHEMBL4524111,CHEMBL2374005
CHEMBL4524111,CHEMBL341658
CHEMBL4524111,CHEMBL322281
CHEMBL4524111,CHEMBL574267
CHEMBL4524111,CHEMBL2374003
CHEMBL4524111,CHEMBL322343
CHEMBL4524111,CHEMBL2374006
CHEMBL277984,CHEMBL75274
CHEMBL277984,CHEMBL73800
CHEMBL277984,CHEMBL179732
CHEMBL277984,CHEMBL386423
CHEMBL277984,CHEMBL424707
CHEMBL277984,CHEMBL307908
CHEMBL277984,CHEMBL306492
CHEMBL277984,CHEMBL308962
CHEMBL277984,CHEMBL211313
CHEMBL277984,CHEMBL4080023
CHEMBL277984,CHEMBL76014
CHEMBL277984,CHEMBL74827
CHEMBL277984,CHEMBL421501
CHEMBL277984,CHEMBL378006
CHEMBL277984,CHEMBL444150
CHEMBL277984,CHEMBL258928
CHEMBL277984,CHEMBL2171328
CHEMBL277984,CHEMBL1084093
CHEMBL277984,CHEMBL1084092
CHEMBL277984,CHEMBL1083790
CHEMBL277984,CHEMBL1083789
CHEMBL277984,CHEMBL258927
CHEMBL277984,CHEMBL258926
CHEMBL277984,CHEMBL273078
CHEMBL277984,CHEMBL213377
CHEMBL277984,CHEMBL458487
CHEMBL277984,CHEMBL458486
CHEMBL277984,CHEMBL447441
CHEMBL277984,CHEMBL260308
CHEMBL277984,CHEMBL516165
CHEMBL277984,CHEMBL458284
CHEMBL277984,CHEMBL261384
CHEMBL277984,CHEMBL1275679
CHEMBL277984,CHEMBL482512
CHEMBL277984,CHEMBL269865
CHEMBL277984,CHEMBL272230
CHEMBL277984,CHEMBL407320
CHEMBL277984,CHEMBL270491
CHEMBL277984,CHEMBL272229
CHEMBL277984,CHEMBL235014
CHEMBL1083984,CHEMBL4451843
CHEMBL1083984,CHEMBL3343930
CHEMBL1083984,CHEMBL3343932
CHEMBL1083984,CHEMBL4596300
CHEMBL1083984,CHEMBL75274
CHEMBL1083984,CHEMBL224335
CHEMBL1083984,CHEMBL427082
CHEMBL1083984,CHEMBL388551
CHEMBL1083984,CHEMBL1086007
CHEMBL1083984,CHEMBL223170
CHEMBL1083984,CHEMBL225077
CHEMBL1083984,CHEMBL4556734
CHEMBL1083984,CHEMBL4443426
CHEMBL1083984,CHEMBL224336
CHEMBL1083984,CHEMBL4579667
CHEMBL1083984,CHEMBL4085861
CHEMBL1083984,CHEMBL4532770
CHEMBL1083984,CHEMBL4467284
CHEMBL1083984,CHEMBL4074424
CHEMBL1083984,CHEMBL4455677
CHEMBL1083984,CHEMBL2204448
CHEMBL1083984,CHEMBL2036261
CHEMBL1083984,CHEMBL4597803
CHEMBL1083984,CHEMBL4100399
CHEMBL1083984,CHEMBL4594657
CHEMBL5414519,CHEMBL5424356
CHEMBL5414519,CHEMBL5408459
CHEMBL5414519,CHEMBL5394272
CHEMBL5414519,CHEMBL5418800
CHEMBL5414519,CHEMBL5397984
CHEMBL5414519,CHEMBL5436402
CHEMBL5414519,CHEMBL5407770
CHEMBL5414519,CHEMBL5398943
CHEMBL2147463,CHEMBL1083791
CHEMBL2147463,CHEMBL1084094
CHEMBL2147463,CHEMBL1084095
CHEMBL2147463,CHEMBL1084367
CHEMBL2147463,CHEMBL1084368
CHEMBL2147463,CHEMBL75274
CHEMBL2147463,CHEMBL73800
CHEMBL2147463,CHEMBL179732
CHEMBL2147463,CHEMBL386423
CHEMBL2147463,CHEMBL424707
CHEMBL2147463,CHEMBL307908
CHEMBL2147463,CHEMBL306492
CHEMBL2147463,CHEMBL308962
CHEMBL2147463,CHEMBL1783242
CHEMBL2147463,CHEMBL1783192
CHEMBL2147463,CHEMBL1783194
CHEMBL2147463,CHEMBL4080023
CHEMBL2147463,CHEMBL1783238
CHEMBL2147463,CHEMBL1783239
CHEMBL2147463,CHEMBL2147358
CHEMBL2147463,CHEMBL2147359
CHEMBL2147463,CHEMBL2147360
CHEMBL2147463,CHEMBL2147464
CHEMBL2147463,CHEMBL2147357
CHEMBL2147463,CHEMBL258928
CHEMBL2147463,CHEMBL2171328
CHEMBL2147463,CHEMBL1084093
CHEMBL2147463,CHEMBL1084092
CHEMBL2147463,CHEMBL1083790
CHEMBL2147463,CHEMBL1083789
CHEMBL2147463,CHEMBL258927
CHEMBL2147463,CHEMBL2147460
CHEMBL2147463,CHEMBL2147461
CHEMBL2147463,CHEMBL2147462
CHEMBL2147463,CHEMBL2147356
CHEMBL388627,CHEMBL2021681
CHEMBL388627,CHEMBL4066593
CHEMBL388627,CHEMBL4203672
CHEMBL388627,CHEMBL4104258
CHEMBL388627,CHEMBL3906380
CHEMBL388627,CHEMBL224335
CHEMBL388627,CHEMBL427082
CHEMBL388627,CHEMBL381499
CHEMBL388627,CHEMBL388551
CHEMBL388627,CHEMBL1086007
CHEMBL388627,CHEMBL223170
CHEMBL388627,CHEMBL225077
CHEMBL388627,CHEMBL4597978
CHEMBL388627,CHEMBL4595061
