source,target
CHEMBL3735346,CHEMBL442988
CHEMBL3735346,CHEMBL1929193
CHEMBL3735346,CHEMBL3962116
CHEMBL3735346,CHEMBL234316
CHEMBL3735346,CHEMBL520546
CHEMBL3735346,CHEMBL453290
CHEMBL3735346,CHEMBL1572115
CHEMBL3735346,CHEMBL4099305
CHEMBL3735346,CHEMBL2297279
CHEMBL3735346,CHEMBL2282026
CHEMBL3735346,CHEMBL1221722
CHEMBL3735346,CHEMBL462244
CHEMBL3735346,CHEMBL503602
CHEMBL3735346,CHEMBL574682
CHEMBL3735346,CHEMBL3927635
CHEMBL3735346,CHEMBL3924600
CHEMBL3735346,CHEMBL3940021
CHEMBL3735346,CHEMBL3103837
CHEMBL3735346,CHEMBL3103839
CHEMBL214789,CHEMBL3594379
CHEMBL214789,CHEMBL424736
CHEMBL214789,CHEMBL3594380
CHEMBL214789,CHEMBL471181
CHEMBL214789,CHEMBL486407
CHEMBL214789,CHEMBL182262
CHEMBL214789,CHEMBL3594374
CHEMBL214789,CHEMBL1822222
CHEMBL214789,CHEMBL3594381
CHEMBL214789,CHEMBL3780601
CHEMBL214789,CHEMBL243664
CHEMBL214789,CHEMBL2409468
CHEMBL214789,CHEMBL216170
CHEMBL214789,CHEMBL5415665
CHEMBL214789,CHEMBL5428748
CHEMBL1773608,CHEMBL3329837
CHEMBL1773608,CHEMBL5209146
CHEMBL1773608,CHEMBL5280903
CHEMBL1773608,CHEMBL163316
CHEMBL1773608,CHEMBL593336
CHEMBL1773608,CHEMBL5271510
CHEMBL1773608,CHEMBL5284680
CHEMBL1773608,CHEMBL3326852
CHEMBL1773608,CHEMBL1207957
CHEMBL1773608,CHEMBL3289732
CHEMBL1773608,CHEMBL594248
CHEMBL1773608,CHEMBL366147
CHEMBL1773608,CHEMBL5272459
CHEMBL1773608,CHEMBL3326853
CHEMBL1773608,CHEMBL470635
CHEMBL1773608,CHEMBL596552
CHEMBL1773608,CHEMBL608678
CHEMBL2229454,CHEMBL4762618
CHEMBL2229454,CHEMBL32579
CHEMBL2229454,CHEMBL310754
CHEMBL2229454,CHEMBL1436093
CHEMBL2229454,CHEMBL1532989
CHEMBL2229454,CHEMBL5285516
CHEMBL2229454,CHEMBL444468
CHEMBL2229454,CHEMBL4103957
CHEMBL2229454,CHEMBL3735518
CHEMBL2229454,CHEMBL79790
CHEMBL2229454,CHEMBL431610
CHEMBL2229454,CHEMBL398138
CHEMBL2229454,CHEMBL255020
CHEMBL2229454,CHEMBL498879
CHEMBL2229454,CHEMBL1419228
CHEMBL2229454,CHEMBL1875691
CHEMBL2229454,CHEMBL84174
CHEMBL2229454,CHEMBL400773
CHEMBL2229454,CHEMBL258394
CHEMBL2229454,CHEMBL4536358
CHEMBL2229454,CHEMBL1711509
CHEMBL2229454,CHEMBL2165403
CHEMBL2229454,CHEMBL3735350
CHEMBL2229454,CHEMBL1097317
CHEMBL2229454,CHEMBL3918733
CHEMBL2229454,CHEMBL446488
CHEMBL2229454,CHEMBL250696
CHEMBL2229454,CHEMBL82242
CHEMBL2229454,CHEMBL5186791
CHEMBL2229454,CHEMBL479232
CHEMBL2229454,CHEMBL1437696
CHEMBL2229454,CHEMBL2262641
CHEMBL2229454,CHEMBL1957043
CHEMBL2229454,CHEMBL1957044
CHEMBL2229454,CHEMBL3527416
CHEMBL2229454,CHEMBL447014
CHEMBL2229454,CHEMBL4633316
CHEMBL2229454,CHEMBL3526994
CHEMBL2229454,CHEMBL4090909
CHEMBL2229454,CHEMBL500372
CHEMBL2229454,CHEMBL3143891
CHEMBL2229454,CHEMBL3747539
CHEMBL2229454,CHEMBL362593
CHEMBL2229454,CHEMBL1454324
CHEMBL2229454,CHEMBL2005346
CHEMBL2229454,CHEMBL444402
CHEMBL2229454,CHEMBL3746753
CHEMBL2229454,CHEMBL1325366
CHEMBL2229454,CHEMBL450526
CHEMBL2229454,CHEMBL443428
CHEMBL2229454,CHEMBL1835852
CHEMBL2229454,CHEMBL1098724
CHEMBL2229454,CHEMBL457304
CHEMBL2229454,CHEMBL251254
CHEMBL2229454,CHEMBL250450
CHEMBL2229454,CHEMBL309323
CHEMBL2229454,CHEMBL33027
CHEMBL2229454,CHEMBL2337336
CHEMBL2229454,CHEMBL2337335
CHEMBL2229454,CHEMBL592361
CHEMBL2229454,CHEMBL1774171
CHEMBL2229454,CHEMBL1957049
CHEMBL2229454,CHEMBL4645209
CHEMBL2229454,CHEMBL4472084
CHEMBL2229454,CHEMBL1394490
CHEMBL2229454,CHEMBL4205695
CHEMBL2229454,CHEMBL471282
CHEMBL2229454,CHEMBL1590676
CHEMBL2229454,CHEMBL445272
CHEMBL2229454,CHEMBL311088
CHEMBL2229454,CHEMBL551120
CHEMBL2229454,CHEMBL1957045
CHEMBL2229454,CHEMBL3909779
CHEMBL2229454,CHEMBL1689263
CHEMBL2229454,CHEMBL3103834
CHEMBL2229454,CHEMBL3103835
CHEMBL2229454,CHEMBL309225
CHEMBL2229454,CHEMBL499959
CHEMBL2229454,CHEMBL233291
CHEMBL2229454,CHEMBL2336772
CHEMBL2229454,CHEMBL1256611
CHEMBL2229454,CHEMBL515798
CHEMBL2229454,CHEMBL3526995
CHEMBL2229454,CHEMBL1689264
CHEMBL2229454,CHEMBL81853
CHEMBL2229454,CHEMBL474659
CHEMBL2229454,CHEMBL445993
CHEMBL2229454,CHEMBL3526455
CHEMBL2229454,CHEMBL461396
CHEMBL2229454,CHEMBL1929024
CHEMBL2229454,CHEMBL3899863
CHEMBL2229454,CHEMBL2367461
CHEMBL2229454,CHEMBL3103833
CHEMBL2229454,CHEMBL1642201
CHEMBL2229454,CHEMBL2071423
CHEMBL2229454,CHEMBL3937718
CHEMBL2229454,CHEMBL3918708
CHEMBL2229454,CHEMBL3746791
CHEMBL2229454,CHEMBL449533
CHEMBL2229454,CHEMBL3979974
CHEMBL2229454,CHEMBL4205812
CHEMBL2229454,CHEMBL3344315
CHEMBL2229454,CHEMBL1877342
CHEMBL2229454,CHEMBL2326704
CHEMBL2229454,CHEMBL489930
CHEMBL2229454,CHEMBL3746088
CHEMBL2229454,CHEMBL1774172
CHEMBL2229454,CHEMBL1413586
CHEMBL2229454,CHEMBL1957047
CHEMBL2229454,CHEMBL2004567
CHEMBL2229454,CHEMBL507493
CHEMBL2229454,CHEMBL1929192
CHEMBL2229454,CHEMBL3589199
CHEMBL2229454,CHEMBL516621
CHEMBL2229454,CHEMBL233930
CHEMBL2229454,CHEMBL442566
CHEMBL2229454,CHEMBL2326705
CHEMBL2229454,CHEMBL470714
CHEMBL2229454,CHEMBL446592
CHEMBL2229454,CHEMBL503913
