source,target
CHEMBL2011987,CHEMBL2011992
CHEMBL2011987,CHEMBL2011991
CHEMBL3936219,CHEMBL3975679
CHEMBL3936219,CHEMBL3924881
CHEMBL3936219,CHEMBL3982750
CHEMBL3936219,CHEMBL3894278
CHEMBL3936219,CHEMBL3905209
CHEMBL3936219,CHEMBL3916859
CHEMBL3936219,CHEMBL3979775
CHEMBL3936219,CHEMBL3984492
CHEMBL3936219,CHEMBL3940738
CHEMBL3936219,CHEMBL3947138
CHEMBL3936219,CHEMBL3965266
CHEMBL3936219,CHEMBL3976431
CHEMBL3936219,CHEMBL3942086
CHEMBL3936219,CHEMBL3907865
CHEMBL3936219,CHEMBL3952594
CHEMBL3936219,CHEMBL3949563
CHEMBL3936219,CHEMBL3890281
CHEMBL3936219,CHEMBL3949575
CHEMBL3936219,CHEMBL3898798
CHEMBL3936219,CHEMBL3912999
CHEMBL3936219,CHEMBL3904873
CHEMBL3936219,CHEMBL3971668
CHEMBL2011997,CHEMBL2011994
CHEMBL2011972,CHEMBL2011971
CHEMBL2011972,CHEMBL2011966
CHEMBL3924686,CHEMBL3923100
CHEMBL3924686,CHEMBL3905209
CHEMBL3924686,CHEMBL3943544
CHEMBL3924686,CHEMBL3900560
CHEMBL3924686,CHEMBL3928041
CHEMBL3924686,CHEMBL3892917
CHEMBL3924686,CHEMBL3937899
CHEMBL3924686,CHEMBL3945243
CHEMBL3924686,CHEMBL3904651
CHEMBL3924686,CHEMBL3903571
CHEMBL3924686,CHEMBL3937537
CHEMBL3924686,CHEMBL3985789
CHEMBL3924686,CHEMBL3949670
CHEMBL3924686,CHEMBL3915583
CHEMBL3924686,CHEMBL3927804
CHEMBL3924686,CHEMBL3905319
CHEMBL3924686,CHEMBL3962846
CHEMBL3924686,CHEMBL3973797
CHEMBL3924686,CHEMBL3891551
CHEMBL3924686,CHEMBL3978736
CHEMBL3924686,CHEMBL3969459
CHEMBL3924686,CHEMBL3942915
CHEMBL3924686,CHEMBL3921866
CHEMBL3924686,CHEMBL3971418
CHEMBL3924686,CHEMBL3902972
CHEMBL3924686,CHEMBL3891075
CHEMBL3924686,CHEMBL3913634
CHEMBL3924686,CHEMBL3971668
CHEMBL3924686,CHEMBL3913054
CHEMBL3961870,CHEMBL3901823
CHEMBL3961870,CHEMBL3947812
CHEMBL3961870,CHEMBL3911285
CHEMBL3961870,CHEMBL3893733
CHEMBL3961870,CHEMBL3940987
CHEMBL3961870,CHEMBL3909833
CHEMBL3961870,CHEMBL3915583
CHEMBL3961870,CHEMBL3906356
CHEMBL3961870,CHEMBL3940738
CHEMBL3961870,CHEMBL3945243
CHEMBL3961870,CHEMBL3948490
CHEMBL3961870,CHEMBL3984963
CHEMBL3961870,CHEMBL3908395
CHEMBL3961870,CHEMBL3900560
CHEMBL3961870,CHEMBL3898798
CHEMBL3961870,CHEMBL3975767
CHEMBL3961870,CHEMBL3937535
CHEMBL3961870,CHEMBL3970292
CHEMBL3961870,CHEMBL3982458
CHEMBL3961870,CHEMBL3933481
CHEMBL3961870,CHEMBL3913054
CHEMBL2151181,CHEMBL3259832
CHEMBL2151181,CHEMBL2151180
CHEMBL2151181,CHEMBL2151179
CHEMBL3971718,CHEMBL3944361
CHEMBL3971718,CHEMBL3941095
CHEMBL3971718,CHEMBL3921902
CHEMBL3971718,CHEMBL3934307
CHEMBL3917414,CHEMBL3947414
CHEMBL3917414,CHEMBL3904722
CHEMBL3917414,CHEMBL3943544
CHEMBL3917414,CHEMBL3928041
CHEMBL3917414,CHEMBL3914118
CHEMBL3917414,CHEMBL3892917
CHEMBL3917414,CHEMBL3924881
CHEMBL3917414,CHEMBL3908329
CHEMBL3917414,CHEMBL3910515
CHEMBL3917414,CHEMBL3904651
CHEMBL3917414,CHEMBL3892420
CHEMBL3917414,CHEMBL3903571
CHEMBL3917414,CHEMBL3975679
CHEMBL3917414,CHEMBL3985789
CHEMBL3917414,CHEMBL3921452
CHEMBL3917414,CHEMBL3961454
CHEMBL3917414,CHEMBL3949670
CHEMBL3917414,CHEMBL3915893
CHEMBL3917414,CHEMBL3939857
CHEMBL3917414,CHEMBL3907101
